npc2_distance	npc2_changeSpeed
32.44978302134916	23.210471522751316
88.05803475526231	21.71163590245807
60.97206985126476	27.03688025579936
41.49617776233402	21.63277431035922
62.59480395210687	25.132846062612625
45.91240123553574	21.857834265155883
62.01647965465271	20.43067001184489
48.23050339021029	19.60536600928008
48.020349165196144	21.616367352351553
74.39624119091916	19.870517768253105
43.69293577410238	26.848562481891438
77.15643820863887	21.053540467108846
41.340866815926375	23.139144752621057
70.24982085550062	21.75648073968617
35.49860938236779	20.63728394749854
59.720058367080775	19.554733041790588
60.797597602221316	25.254965129088234
69.33139929081389	20.974436051123607
58.29378540913861	22.40905572596766
68.42141647532829	19.91264492449862
47.03880579716262	23.9780112067336
55.331878974959515	23.46767129813352
45.88520229770729	24.703357758143138
81.33138462266736	19.613053449358908
67.463265325136	22.033492978065055
66.73572163736283	21.493535673192802
47.28874635085635	19.777667886863586
53.76655481553138	20.889814381801873
48.35504484249777	22.830630638896576
39.19666657929014	27.073960923366087
73.58298268017316	22.390547836620886
51.066947623448215	20.922699101867636
59.541397015800456	19.983243853932287
83.72000939406368	21.67983633044189
82.81468698664082	23.9136396406248
83.891178072123	19.87154450634973
68.50590600400838	21.180203620353698
58.90899254791672	23.992942092607766
35.83599980866984	25.251318952456355
54.25211784798094	20.702042242167906
76.1437929913621	23.079336492914035
36.19913248540796	20.47146746142636
34.360360075254334	25.79963362995787
45.50170705648748	21.1419048950375
38.549421175987185	22.64502388794158
79.10132131355081	24.511756939046194
89.55519097870794	25.686222509561873
62.0890795605074	23.476525226378783
35.36093052104761	22.830662368673654
87.77326009803127	23.123991079939103
51.50787706131319	27.45222492536806
48.03064023282815	21.449637725104182
51.491219679686445	20.551030355320318
37.48488687346398	21.909985123994925
74.08503694473859	19.819573175440702
54.75494004385297	27.02893856299216
77.13271463377262	24.995543401655365
37.05243175763667	26.190796652649798
43.81961170509315	22.6708402058882
41.0047816720694	21.65996410685607
72.78486205807269	26.24048694201867
43.69911733936892	20.0125380680061
54.64752219748761	21.251324420090352
71.81981218226059	20.942513725438303
63.63651144843256	21.995329425315216
67.73998505214914	23.848052333167768
66.40349692773056	27.017058381267933
61.585037390335174	24.720002104075444
34.449664224612036	21.3723156613708
30.05221791674353	27.372363892996557
41.22441152635801	21.659213694593785
41.761774075581265	25.56205122588346
76.6739925903201	26.44720248404814
44.863128595532835	22.406120789883403
55.023147806745754	23.222602877801993
81.18622341457646	23.80443076292144
50.056472297381006	26.760183988351535
76.04745432805598	24.788861927063568
78.77375614123298	23.5676297355755
43.88619869307211	24.177503260733015
47.18336399051202	23.43780011116823
31.174018868490975	23.72249111455687
59.39868200999592	23.86740976448908
56.475776602020005	24.347528838825866
64.53107307808563	25.921002994109962
73.39554275095631	26.813389297317116
34.19743658359111	20.405344479483063
71.28346892117224	20.378059091330524
38.48743839787139	23.303720418808524
45.70992232810517	21.505101101860713
30.128838139726113	23.202708419467918
42.66283652971814	25.994237958982982
88.92825232421475	20.429706944842764
71.83354035691465	21.75397934400042
41.55871216282124	21.912464571611764
56.916181029825694	20.657548881842093
42.523193724238226	24.514050218967707
83.68707337899565	25.46960217150579
30.976291188104256	22.71839531231091
44.32059523689365	27.35317611805065
76.30072628659755	27.256762953440788
43.00178911148471	25.794844142937265
89.05569795214376	24.53300836313876
33.274585065161105	27.462485920063774
68.45711353812263	20.79142683708533
76.20350848744485	25.93303462147842
37.48393780179943	20.661125744944574
79.28818973115108	27.305580647965883
38.637925577662294	22.105593563330064
51.68655293142616	22.42004795864649
55.87247507775244	26.81512572706024
49.665050679350095	21.965685319964532
53.97883962916804	22.655104019060218
77.79288710403488	20.65038774792155
37.79097554877132	25.823628226619245
49.66292489266695	27.64385406225069
85.21501491728924	22.89904995544013
59.99081392952135	24.37515082492052
50.28524740077664	23.751675084039533
37.004723463829556	22.349151437326107
34.11010982541538	23.16873771490277
67.84630106267733	25.494236729665044
33.713503429699074	20.579793096126767
44.2957792421536	20.832628488246264
49.410615987407866	27.16315674781315
64.18727555048638	24.96321377949212
64.46083226576957	25.861105948014625
73.36940133957253	26.142306041809604
41.68197697560209	21.585734516375545
80.45492595992847	21.778489982730424
38.164410640482316	25.68045255055547
79.25772697228349	20.02870394506421
49.65536798191049	23.876657505142536
62.22426178895909	22.769031019494303
58.641746296181104	26.194333995725636
52.67770740481142	24.57234193434363
46.94616011489969	24.14643691528036
78.62602721076875	21.15637594212834
33.3085206543375	24.39074025891639
32.312052336142585	25.793317879612975
41.759154177170196	25.41063136894497
48.425345140271226	25.60349291706252
88.38234985561562	26.221461707675598
57.81640383199688	26.490917211383728
34.91943383263899	20.0164366701862
67.6220198903114	25.793642964624585
40.763406966174294	27.50334969624763
59.66974030416248	23.230089820858552
54.62664014061714	24.346618405265556
84.85585720936756	20.5790294805298
34.517443867346444	22.627687140920866
69.95289200613797	22.943917127267127
63.491740170199485	24.720265533914677
41.456016942285274	24.39622471854116
57.62146127726163	22.998432229791703
59.075712638213446	26.12981006916082
79.50303583403124	24.72641981296277
33.90888191435677	22.28020702322959
32.38365508304588	23.77604091880467
83.14078248750525	24.894341474767177
69.63249781629037	21.494044324478505
40.34922614453345	22.9754074052919
39.67477530653025	27.198260147274226
86.29485260755291	24.63824846856897
79.38700675018912	27.686637676388433
57.15452099102878	25.080919456449546
58.72490480552772	20.987752390185104
56.85380738574859	23.420986463275888
78.82706626684788	25.77000843012518
35.3563694944941	24.121724740748906
38.90237438669377	27.585425525303283
80.93980893378006	21.409628632853945
33.936333659885605	27.633044292835983
65.02836905411337	21.35701187899732
68.77772165610057	27.21668304584598
75.68767261424804	19.488828037632704
37.92339615204329	20.671708802957554
40.55545617592371	20.046903063856217
88.12516278377134	26.406599457994822
82.1502516983381	27.714616563854037
43.11232541448018	23.786615215807167
70.44873249139323	21.286913155487248
75.0945451050919	19.911730302440752
89.86266964282784	23.990506134529443
84.4920464957979	27.320268349173443
60.39815753985192	22.374591276511243
70.42549317701423	26.24692162534371
59.504142267999654	20.727221168251816
36.02913211557441	25.628913246873914
60.39594486495251	23.31288066715379
32.128783598351575	23.774247522041787
40.564454403726444	19.641283075355304
48.33236033247173	23.305168194230166
56.73699227375141	26.89845002900663
88.8975413328684	22.835500614413778
54.41542473644341	19.73726893612764
59.21414085838862	22.338316810906967
60.92467909445669	26.651185899471415
73.49553377406005	27.589212676948573
56.6927552260183	23.075133854781225
35.11456041735545	20.553724140238803
39.35453010425941	26.61720654190704
56.749646971589165	20.259300381169993
32.759181308947916	23.742162490351145
53.34060890509708	19.822025982873306
83.80728829290271	22.135752827028767
62.73075781486992	23.828003324342628
82.02404294921543	19.989448796561174
47.215507023949705	23.343914822952314
71.16426918358582	19.788947046002356
78.2655779477329	26.424422920546572
41.42596360657442	25.629214968429434
42.68360034638884	20.14070267718124
41.46311332542549	22.960145102367317
48.12802190797624	19.58759770790641
56.15505773114629	24.745741650058644
77.69120240508008	23.76569018965593
82.06683181494532	24.0215180052556
81.87514245302185	20.856487249709474
36.90380524044026	22.554107815282823
80.97696349100657	21.39402344214314
50.16953678665715	21.750237033856813
46.165514798133835	20.92169679060397
64.88858012717421	19.781168388751627
83.13076092454484	21.928440171635863
31.560455505572392	26.86160993040353
63.831916818931134	27.549387089004906
54.397177031146	27.106818155160674
70.0937854194355	21.66273813720916
63.828174952951414	23.61227768992888
76.60835014246483	23.178698525113134
77.91179930654046	26.242558467669685
47.86303748850769	26.31508831116037
52.110226923950286	22.292290934672426
34.751662534207526	26.388432635961486
53.212550122666855	22.8072315360352
86.81442218003212	22.248157505716232
68.02953481415099	24.982768165313214
88.02068511657336	24.609309016542248
85.03211809752861	25.244913587597033
54.017629800286024	27.05789105976743
60.33993681531849	25.66016614398846
58.61276103651387	23.745630277196504
49.82838889351592	22.39362407896273
33.20041863682346	27.293177560685482
41.9751531939114	19.645946495419754
63.94284873500526	27.357414958428667
53.820131054149435	20.88098905538477
81.35059368528273	24.48430323441988
68.67764201374203	21.44638187474294
49.78974424557788	23.56898299696881
82.08985482854968	24.275347591493134
67.92644475897761	27.30822563055393
64.26770824124152	20.600398480157764
63.302888217339756	22.419032012861283
47.73241231629417	26.675146295541513
79.70524765210496	22.972718236385624
45.945750142102135	21.431702531513963
81.17831607415853	25.286217507645542
37.28640434134954	21.95511516453986
40.258740048932545	21.517837023625162
31.833668528087742	27.636576607428257
67.44275788522812	22.0495027534184
72.1948588740985	24.490430528745424
83.78261936962764	21.142981268073516
69.39617031851641	21.5011370948274
75.65129118534755	19.79912417278338
50.8700284361985	25.41237300786393
32.30935508547364	20.248608569360584
65.95420019317041	26.67758909211179
49.35892368249736	26.666260386823556
49.96932141664691	24.18779779480609
71.44929861585096	20.792323832479415
54.89669221276976	21.323186049330996
72.1027996397986	24.547614104729888
39.694057256977246	27.333266689601956
47.61129865861163	27.26549734884734
63.97231630427945	19.78432567205148
81.93752231396714	22.665520026038294
63.98118915171075	24.938496043869222
88.51842091757538	20.57114850618874
75.67228337059686	23.097051731104873
56.115027037447284	24.520235046018648
75.81657733266255	27.362935273223165
47.43113947587622	22.357428079944963
45.84471383596108	20.508117029480175
30.680586793350244	19.45367620033352
33.55119309304206	26.363414773082198
71.77365257945762	21.245501656336614
79.39796210410402	27.74498215261395
78.49111612693287	25.789053213005925
69.21341871795232	20.069287953135056
53.2272365144806	24.929689973984896
88.84271340621292	24.32267245860032
42.845594640337914	23.877909301359338
40.509916049979815	21.69269411723029
75.33433090075154	23.548973884055144
52.412258314287016	24.166717901977552
67.58735790976405	25.146151476381814
32.68427259812168	20.169009133480863
65.44719044640573	23.786483178313066
83.62446669569229	20.68881901351429
30.885358662380924	21.64530058832007
63.332162841129026	24.793752247809874
54.83885979781892	27.604439760346114
84.0641213232963	26.000122296965497
40.553337865902	21.643900693314773
68.74908927382644	25.63568992504947
60.888825196825195	23.044226778450557
71.87558586203707	24.749674015075666
34.15180093504878	25.471037644805786
31.207351453954686	22.23973642783471
68.81196312846984	26.140191264469014
83.75943138829889	27.614193581916386
51.15138209599672	26.03195078286797
41.28361018193753	21.241172836632657
64.30753449653525	26.284571362246705
68.7944394678055	25.54599480924706
77.15397720981557	27.609892509487853
33.36545797300742	27.359861477008426
36.090941667869814	25.76008230640793
89.42419838888375	21.110239565404953
38.659940805233944	19.85923595936686
33.49873966476487	23.810307255112345
43.62710976093169	23.41579402992654
61.59478749922391	25.389388032861838
44.0631069961335	22.175376168142826
62.24087614503374	19.642081301400992
55.23457666891722	22.941972207342992
72.7746502642932	25.12067266056021
67.42525502459817	23.666540002165885
83.67330071624423	25.09807713945046
43.343680726208206	25.999567035318474
87.78456202256528	26.23971227527489
82.08945627485167	23.501917343340743
70.8473608660487	26.72211711452819
68.9922074753385	22.40139480015726
63.914373808515734	20.952052601042183
73.86697651384843	22.172081753647678
45.157371633941366	25.4731826335223
87.08916418475286	23.942978423266602
51.64630069451717	26.576529442583624
77.98323795327369	24.541883016126935
78.58586037019921	21.39533344091348
84.22530033334262	20.795588832315786
77.59208106558017	19.76147021519715
53.10618744258715	24.340701690407933
40.26431159756157	26.52690547015379
74.63429631325587	26.383381427560707
81.55728420965636	24.609075811954796
40.55442901302216	21.01975997174286
84.2641411728863	20.74126490349528
61.59325327808966	19.804837516575134
39.46667265224581	25.054062825674496
48.83740615589548	20.21096184747128
43.12092732333242	22.285971114677547
46.63020864563856	22.50350224914294
40.54409026297849	25.95075032680844
59.73503350894033	21.57340056884721
69.53658798957369	22.7445497587692
36.638583808150536	21.06873279713052
32.18708451117004	25.290555710135365
75.20343792909875	22.235351710890956
37.09850777637542	22.731859785809238
82.61006411489095	23.348452748316763
75.64589112664717	25.859240142417597
77.05909948258228	24.367807740785402
85.84877891860799	22.042494854971135
81.05232675173824	27.247898034030392
61.40311490305741	27.201811978995163
39.77252882891892	24.795772953338176
47.08832582617929	20.70625650550644
80.52575482071884	21.860021829405753
39.856397735702984	20.401247350922155
78.11149131165851	26.243132926935612
55.278975016042935	25.74864665586798
61.55941910465603	22.724195543443862
65.23313600999775	22.85410740481104
35.985342656494424	24.09562915792183
33.15593425973786	21.479507466482694
37.83219451896801	25.55172932049828
83.09718661779152	25.530781126535423
61.735826810109344	26.950561831738494
59.894790262116025	25.35433404399884
54.064770588776035	26.520711455747055
31.129931051021373	25.20099970309058
86.69714363474623	21.30572473181836
78.50618491260457	21.85844403045458
80.94703163988282	20.251229272035033
54.74282377936545	21.0197819148274
73.39470800711679	21.257962826978797
76.47474469173804	27.14771955404025
87.16430467020948	19.592019494900498
43.69004574003517	24.695510207224654
51.24133549507059	22.81986870208783
34.327109450889836	27.763698779518737
71.23218989110218	23.85088138539027
60.22923742591254	23.904412754573723
51.1516578630476	23.51528712747989
32.43015061716517	22.75368098462071
65.4429114195189	24.324976161834535
43.3918447317337	23.596971747831716
36.11508816027739	22.95093132549708
38.67495471426833	19.520246231151333
38.47998165681739	24.49290528737956
34.35663739808325	26.26672073119311
81.1531738910072	27.177074558591396
36.732823955985076	21.14564593477301
30.862069396831714	27.63912556040795
70.22412107956862	25.976714817255942
61.64035377571234	25.13881071158451
86.83828948315886	26.596873791414534
42.490770840245965	23.827179926565687
69.84297421287624	26.79267111275733
60.800291796398724	22.123902785131303
56.21147107508487	27.49006388125525
80.68088649721435	21.492381558731413
50.61456672822908	20.923250906931784
51.792000767309574	21.46691414163882
36.937681467860145	22.620922768283357
65.71869961783085	24.666605018113252
45.56903105980673	26.46806789411632
73.33599964770072	22.937565693625594
52.47164347264066	23.098157302906056
57.42335488338911	20.48314507431533
47.57257311876151	23.385052444985856
69.86765362866022	25.33745492758916
76.58174176481809	19.963871062499013
45.292210617582725	22.696657157812226
83.46616077979226	26.381426594399002
76.05969394391701	19.72237916490596
66.64617338538545	24.249375846432994
77.79461408669283	21.06506348857956
45.05562137928412	24.797539602415384
84.22051478989333	24.81004695014134
36.712430003765235	20.452508204609295
89.75019639475335	22.437395888949517
30.625494455938252	27.15825826874811
54.484914577427496	19.814157064058623
47.895921205621434	26.119474007274686
78.64968197127735	21.54509447566368
80.32243466005023	23.489064184393236
71.91159718816408	22.76745262252282
53.11883824538711	24.22156964066037
75.42800407103539	20.967315761968216
79.8141409335366	21.059127429530072
60.93849597244172	20.839728276638326
75.47236439687858	20.60391629218424
80.21444857576563	24.731822067834166
37.72414265063333	20.129156853794218
80.08284427333271	22.22122844549446
47.63298645343591	26.30382289193744
30.75125031703155	26.23916876460088
40.05242801957653	25.713597515730594
57.335949597353704	22.160162425910453
43.35585301838921	20.590943092230834
87.46417855091269	24.228299863238817
71.1425293072962	27.378208451640663
61.034317171066796	20.373917966001912
64.8801326465172	24.871345376400445
37.20245886716547	21.32047913701714
46.61107905470519	23.72049202619873
41.11105590406258	24.403416532889306
38.0077650143948	27.76483650711506
55.81210803454842	23.273541966371504
51.57008981025801	24.606705004182015
48.58530745593946	26.56626164595826
39.18256088028244	22.03846493682579
87.70713581294717	24.28776908993358
54.05542675058116	21.80378586102595
80.5449655154718	21.811930282769993
32.34228024439335	23.66135146533618
82.09679722996948	24.24276563481158
73.86072600021647	23.572666065999304
51.80755417191157	26.027387053380412
61.19710404653611	22.8522463796348
56.014488350683365	25.03193501343517
84.95861533541434	23.05822773216468
36.69140740151233	25.276665692273387
33.362768945830126	25.108205473078776
37.60950371844266	23.811362173329442
82.243082005515	24.79602259123986
68.08099775408935	21.182087265513204
77.36023534761875	23.699972001717953
35.897480176372724	21.52609266950562
87.44151024783825	26.14783144698483
31.111770977424314	27.391478166664726
71.08762145833894	22.872112316316706
80.42082467292005	22.106322464850756
43.28871850052047	20.838753556697686
74.22782261105633	19.51002852602093
87.68198184810045	22.525091087395257
55.55695574914016	20.12080437867359
75.5987271559567	24.592485995393293
77.33125355476997	25.333487849248236
59.964687115819494	22.748713699199655
85.39984084221997	25.829860477001997
76.93212844946576	25.09909304445743
77.23821707060938	25.808236579716485
36.113004066261304	22.284219142197216
39.45467223439137	20.180232551677605
39.486704713592566	25.905368966818887
86.4148651669476	22.692561998384758
67.49621466327913	24.594333060861214
42.10735089108811	23.395439719357523
44.5802309167508	26.41636512774627
88.2260797943502	20.090718638705283
56.476908669229545	23.85325094240223
75.99588638342937	26.252722938004304
45.883839440400884	24.6689101386447
47.017221590597394	25.153676468553876
53.526083072940914	20.042555671006845
67.26211185024789	21.745132332381512
62.15620710066247	24.914819853573594
77.74430426376335	21.38878151071064
49.14519013649354	25.946833731694728
49.52625399089976	23.610857511454952
66.31221562639155	24.986693467740135
51.49128330475555	23.02418319299855
48.91838678849146	25.341858972653117
33.27037839364485	25.289546857865194
80.87833174484498	19.48094965685742
84.1749181354031	21.749144396017122
78.7908479112956	24.031954336279927
33.637882782310356	22.03061197839855
66.3680035843914	26.61527411363706
77.06704495711492	23.294676515208025
48.27525126624365	26.676251094294777
62.08147793694992	19.958206083518547
81.72772342645906	26.168034727378807
54.28873101818186	20.90325187067335
30.609794926289425	23.047150048889243
76.94978711444543	21.345792879204446
34.096361623669225	20.8340817099948
88.60382221443501	26.08979635613319
37.66021151728752	26.50582477055737
50.32902540167733	19.97529076478918
77.71238735217761	21.82947885111676
54.1189061033009	26.41138342444342
51.28663929599173	20.88071335871207
59.66459675879702	19.760676146190495
60.53101377169929	21.61754375077509
44.7090582512127	20.457408476653338
82.47584937992261	26.687606524910972
80.46669761990574	21.19798438396525
79.0997528444453	25.98204201494674
84.26197123612752	25.237546036083845
59.06045635265143	22.29176754663259
65.15466504815598	20.767366491135203
50.78221539460741	23.054663099020967
85.3307134737141	26.027415642360037
34.295118284535704	26.53631557825978
71.26496978704748	22.667090683467833
34.33861356956089	25.76930762185713
65.34549079267572	22.010931617812666
38.27656102331838	21.089249326361355
30.447281896603073	25.410019990413087
40.47617787321919	26.600465006113954
83.85793133087105	26.499160667469177
42.60465690132318	24.142784983946328
35.88427597725456	25.607757494071663
46.52741873026788	24.88189727357857
85.03148185340447	25.821805439824676
57.3451796042534	26.39027811249526
35.522711797163694	25.38742014684922
83.87823186666166	23.759551191793825
52.16087042005562	20.697759948709123
50.84304069724747	26.15036113409216
75.19107927915822	22.75163639747456
57.230946234243575	21.188553170425152
76.03812362594998	20.072848788791966
38.34544906667405	26.29441866249804
36.46096924183143	25.505424675102443
56.612490635428735	27.288139446144466
80.68710318491682	20.75118281351362
39.96574404267412	25.39613573319719
48.73529615370699	25.88995430813256
45.55418347141605	24.666476571149868
49.10259315154762	26.609268158020758
81.42130635632384	24.56621744548141
49.770194197420615	26.821290681218
63.44414981147335	22.341369516586035
66.20685004838371	26.996689594094665
59.168777500794974	25.889897413617767
87.67891607427602	24.844053476539397
51.75259633606615	26.565872705474487
48.74065531590895	21.784076048587856
54.38958400991579	22.288781207600756
40.8500847395472	27.76945730247812
88.10563067331694	24.450299762328505
64.28685932557019	21.36142622201623
88.61996720077929	21.968957061195628
61.569251810984795	20.26306710975476
49.97893286528193	25.463995588321087
73.9996779810248	27.395414247146824
34.769505032846524	25.74784316245876
49.95561611498394	23.975167853064242
59.524997059626706	22.527278807704178
37.804660647597245	24.202226488685582
50.77315868423452	23.591726726353482
36.51734617652219	21.52721796381202
78.03306900165728	22.359239788537565
74.37400151219279	27.170816146592994
71.15394617691936	26.59651269381956
32.55293028637847	26.377149906550077
60.46293335689711	24.933968901268372
69.57518312309413	19.506442371871717
47.29647057084127	21.304410577486934
83.81502303032046	21.115792191949527
36.969020281081036	21.19560219227462
49.35867054970244	19.666822035294903
84.82993083681075	26.896230953511417
77.28551633308182	25.93064939469559
64.57650706618742	24.939338749862024
48.85887999684818	24.083938136710145
85.83728794698324	26.61071154403827
85.19865938475289	20.317348420945102
54.12352729549299	20.201386895509266
70.48723335557057	23.132454831981203
69.88111865669309	25.144617662248454
50.8243416568318	27.291693332306277
83.479949808529	26.215503171889733
33.04767176945384	25.216603235531696
45.42685364331179	25.926833100752102
87.18696470699422	19.784717147479178
69.74349198093564	21.254997137441674
84.69262493482617	22.762061874319294
67.08781322285785	24.212849983096813
87.66398986561339	19.60376485493305
63.405023736795556	22.40420338688404
31.664582775512727	27.11809036939622
71.55716956995424	19.95086382660461
78.69028247819263	24.81880586348572
89.09859672946598	21.457318126100162
87.37340927980327	23.170546157319407
89.21754590532097	25.164909534984112
89.98250792595198	24.725671070201365
81.09286656461151	24.338279225654315
30.80320972585031	24.340230124054376
59.682879095270806	20.306111565634552
72.26710665059775	27.044368204321195
67.3148488382404	20.97764082275919
38.22724880573961	21.749355420431037
86.54741356364627	20.76927114676894
31.96192368088211	24.150989868394216
84.56102958870363	22.807654451440232
65.70417505247516	19.704024755308772
88.26536649504015	25.336323302068088
59.16236209929782	20.179121476938942
36.29223293913016	24.45106507288079
59.70220450789663	19.99663753822977
67.05385815374288	26.21444163959655
38.80317467109174	26.105652734367553
59.20574525690304	20.599422539376594
64.34866296096305	22.08856342320736
74.36691761066821	21.797332077209163
88.37312680697782	25.358068734420794
59.715703167804165	21.36617605359213
47.09181329003526	26.844941367105406
49.49686430642993	26.634070076603606
52.87205931802469	20.763470264797242
59.42322014957064	22.736083601927035
85.4447336536593	27.435315091933337
56.6046482468306	24.462461927752436
57.780509068611295	22.330969675474126
45.11389754944994	21.21920359646896
44.59989287477156	22.146866369618742
59.675142626237395	20.958853992867745
82.37534923384439	27.46298209255071
77.94645688865828	27.761041834892797
80.4270464840491	24.133196490897532
88.19614536132363	21.702415810955138
43.547167454019316	24.330693492511227
83.47089109752328	25.076840663229966
44.589683900594025	24.22519527883432
73.98335480885073	27.47993109291844
34.445745862134714	25.56044541612418
77.45363973019158	25.16122224706765
75.45918493526446	25.026931914872073
38.20530862398635	21.63494708521753
41.96807136638969	23.86076297332258
59.26236225602415	24.867550275372658
86.55104312195795	24.163782063886178
70.39490807902715	20.853481348545415
59.46834727576879	24.040020216663866
32.812216087285336	27.431552682079715
50.25401911803459	27.440199300435
82.45195580386381	21.99124401618966
80.22893373729258	25.01859512327186
48.45438740080812	21.07744905118213
53.35481590640444	22.422950179175984
64.26701788722211	23.111351102042068
62.67448441642135	20.505800508595954
70.11648870023213	26.789316559155708
73.9025240808383	22.474488355866946
75.08005606248226	19.661293449463027
30.66183086955182	22.379719477575463
39.34264698710094	23.845741128967088
89.01509103403203	24.372028581723832
78.97763940587015	26.67185920827363
42.15450942929183	25.28322350696249
47.9692801284506	20.55448300705571
70.14084755016958	26.877001843392172
46.891500850708	25.824989401086977
64.24141355088874	20.32578335285851
55.65539801991144	24.824051989079926
50.643762087015595	25.256773021334908
46.821037001390124	27.514266473172945
80.88370067842415	19.833878417148117
63.27286451574109	22.783723244735956
35.56770870808708	23.67916012137662
74.21231734198241	19.936878042460627
67.1351430080903	22.88059069739189
36.99781498740406	27.238759435391305
50.35194762713726	22.20885964732492
57.50347997890521	25.61209192150231
33.70919716834028	19.901910591341853
41.7832302762224	25.76095456462008
55.74532223796345	25.186274198397147
38.53307963722142	27.401674040998902
70.29148056343317	20.27949975080194
43.63306089320208	20.29056593109875
38.47535014971999	23.58642558954073
55.773702545781525	20.329224140963444
62.94080547153429	26.518842314284843
73.75353293459318	19.481627483005614
78.39280038454072	25.449681628850275
73.59356085895293	22.348226783326
41.84158713572963	27.078848536591
49.435780431495864	22.474756439548713
61.5759677832777	21.406103640067663
72.41784508861181	19.743424804991214
46.52229946934985	20.177743300012523
30.886281177282456	23.832828244178774
84.74818428495172	26.17919184778301
89.3316274412461	21.780027913231585
32.78622020012887	22.659308515498193
45.45974035965182	26.79928589689278
77.14349022562433	22.780372315655654
89.91531554131532	27.2499536286575
54.16977849026324	27.772658078069018
51.56687222749562	23.248738710304114
85.89794736286022	23.23452738219583
68.25824051633255	24.402562714205327
72.53752898569918	23.954818603806157
89.35204447619536	22.6361382076397
60.214489444975456	19.912320313387998
72.9283523031617	26.66604198784892
80.61135926962557	19.669767187915767
33.46779214144753	23.428227237682382
63.58885384803962	25.682552248891987
84.33838566264312	26.729092960171943
81.05562126676146	26.11169333440953
84.81612070061195	22.874630181061892
76.11051089181763	24.436972875984978
37.2527283893727	23.944143363503738
66.12686799689672	26.594158180034135
47.20355855025297	23.881018782690823
54.71335684668061	19.643962743315328
67.49816290697478	23.150499193161817
55.00886225847713	24.534275732737424
79.0295924768953	27.191289787941752
53.43207211822106	26.951600777548652
58.80708497452373	21.762761041008595
72.24549631300172	26.31769094977038
44.40113879074885	24.09408300216666
80.62546043162003	24.037752640827275
34.61340443416094	19.678188981312115
75.5790508588302	24.28126927993399
77.89491084608753	21.687831762000194
73.06879984584262	22.315242246324605
76.02724902564634	26.92036447556843
82.39800559069914	25.667028562596137
71.93806430055267	23.227639769744467
35.585427080402184	26.094820753942482
77.01117496547903	24.581594128561598
42.348135588252745	25.459751069708442
39.50593836716465	26.13493927533118
69.30198256069633	24.125249868778095
74.96794081393142	19.93704054213801
45.126254907254754	23.726705798921742
36.4564953705103	26.377224742808615
47.34471877036398	21.871482259587204
45.21493117108709	24.191368359825862
